activity,ambience,budget,color,dress_preference,drink_level,height,hijos,interest,user_latitude,user_longitude,marital_status,personality,religion,smoker,transport,weight,Rambience,accessibility,address,alcohol,area,rest_city,country,dress_code,fax,franchise,rest_latitude,rest_longitude,rest_name,other_services,price,smoking_area,state,url,zip,user_age,target_exitoso
student,family,medium,black,formal,casual drinker,1.75,independent,eco-friendly,22.078728499999755,-99.1827579999999,single,hard-worker,Catholic,False,on foot,64,quiet,no_accessibility,Interior Internado Palmira SN,No_Alcohol_Served,closed,Cuernavaca,Mexico,informal,?,f,22.122991749999997,-100.8445762,Cafeteria cenidet,none,low,not permitted,Morelos,www.cenidet.edu.mx,?,34,0
student,family,medium,blue,no preference,casual drinker,1.67,independent,variety,22.078728499999755,-99.183251,single,thrifty-protector,Catholic,True,car owner,80,familiar,partially,Paseo de las Fuentes,Wine-Beer,open,Jiutepec,?,casual,?,f,22.122991749999997,-100.8445762,Restaurant Familiar El Chino,variety,medium,permitted,Morelos,?,?,35,1
student,family,medium,black,formal,casual drinker,1.75,independent,eco-friendly,22.078728499999755,-99.1827579999999,single,hard-worker,Catholic,False,on foot,64,familiar,no_accessibility,69 Tres De Mayo,No_Alcohol_Served,closed,Cuernavaca,Mexico,informal,?,f,22.122991749999997,-100.8445762,Arrachela Grill,none,medium,none,Morelos,?,?,34,0
student,family,medium,blue,no preference,casual drinker,1.67,independent,variety,22.078728499999755,-99.183251,single,thrifty-protector,Catholic,True,car owner,80,familiar,no_accessibility,36 Sur Civac,No_Alcohol_Served,closed,Jiutepec,Mexico,informal,?,t,22.122991749999997,-100.8445762,Los Vikingos,none,medium,none,Morelos,?,?,35,0
student,family,medium,black,formal,casual drinker,1.75,independent,eco-friendly,22.078728499999755,-99.1827579999999,single,hard-worker,Catholic,False,on foot,64,familiar,partially,Paseo de las Fuentes,Wine-Beer,open,Jiutepec,?,casual,?,f,22.122991749999997,-100.8445762,Restaurant Familiar El Chino,variety,medium,permitted,Morelos,?,?,34,0
student,family,medium,black,formal,casual drinker,1.75,independent,eco-friendly,22.078728499999755,-99.1827579999999,single,hard-worker,Catholic,False,on foot,64,familiar,completely,Paseo de Las Fuentes 24 Pedregal de Las Fuentes,No_Alcohol_Served,closed,Jiutepec,Mexico,informal,?,f,22.122991749999997,-100.8445762,Restaurant Bar Coty y Pablo,none,low,none,Morelos,?,?,34,0
student,family,medium,black,formal,casual drinker,1.75,independent,eco-friendly,22.078728499999755,-99.1827579999999,single,hard-worker,Catholic,False,on foot,64,quiet,no_accessibility,?,Wine-Beer,closed,?,?,informal,?,f,22.122991749999997,-100.8445762,Paniroles,Internet,medium,not permitted,?,?,?,34,0
student,family,medium,black,formal,casual drinker,1.75,independent,eco-friendly,22.078728499999755,-99.1827579999999,single,hard-worker,Catholic,False,on foot,64,familiar,no_accessibility,Lomas del Mirador,Wine-Beer,closed,Cuernavaca,Mexico,informal,?,t,22.122991749999997,-100.8445762,Sanborns Casa Piedra,Internet,medium,only at bar,Morelos,?,?,34,0
student,solitary,low,green,informal,abstemious,1.45,?,technology,22.078728499999755,-99.157104,single,thrifty-protector,Catholic,False,public,45,familiar,no_accessibility,36 Sur Civac,No_Alcohol_Served,closed,Jiutepec,Mexico,informal,?,t,22.122991749999997,-100.8445762,Los Vikingos,none,medium,none,Morelos,?,?,39,0
student,solitary,low,green,informal,abstemious,1.45,?,technology,22.078728499999755,-99.157104,single,thrifty-protector,Catholic,False,public,45,familiar,no_accessibility,Revolucion,No_Alcohol_Served,closed,Cuernavaca,Mexico,informal,?,f,22.122991749999997,-100.8445762,Kiku Cuernavaca,none,medium,none,Morelos,kikucuernavaca.com.mx,?,39,0
student,solitary,low,black,no preference,abstemious,1.76,independent,variety,22.078728499999755,-99.206532,single,hard-worker,Catholic,False,public,65,familiar,completely,?,Full_Bar,closed,?,?,informal,?,f,22.122991749999997,-100.8445762,Rincon del Bife,variety,high,section,?,?,?,33,1
student,solitary,low,black,no preference,abstemious,1.76,independent,variety,22.078728499999755,-99.206532,single,hard-worker,Catholic,False,public,65,familiar,no_accessibility,Rio Mayo 17 Vista Hermosa,No_Alcohol_Served,closed,Cuernavaca,Mexico,informal,?,t,22.122991749999997,-100.8445762,Subway,none,low,not permitted,Morelos,?,62290,33,1
student,solitary,low,black,no preference,abstemious,1.76,independent,variety,22.078728499999755,-99.206532,single,hard-worker,Catholic,False,public,65,familiar,no_accessibility,Rio Mayo Colonia Vista Hermosa Esq. Rio Balsas,Wine-Beer,closed,Cuernavaca,Mexico,informal,?,f,22.122991749999997,-100.8445762,Chilis Cuernavaca,none,medium,none,Morelos,chilis.com.mx,62290,33,1
student,solitary,low,black,no preference,abstemious,1.76,independent,variety,22.078728499999755,-99.206532,single,hard-worker,Catholic,False,public,65,familiar,no_accessibility,Lomas del Mirador,Wine-Beer,closed,Cuernavaca,Mexico,informal,?,t,22.122991749999997,-100.8445762,Sanborns Casa Piedra,Internet,medium,only at bar,Morelos,?,?,33,1
professional,family,medium,orange,formal,casual drinker,1.79,?,retro,22.078728499999755,-99.201616,single,hunter-ostentatious,none,False,public,79,familiar,partially,avenida salvador montiel,No_Alcohol_Served,closed,cuernavaca,mexico,casual,?,t,22.122991749999997,-100.8445762,Mariscos Tia Licha,none,medium,not permitted,morelos,?,62320,34,0
student,solitary,low,green,informal,abstemious,1.45,?,technology,22.078728499999755,-99.157104,single,thrifty-protector,Catholic,False,public,45,familiar,completely,Paseo de Las Fuentes 24 Pedregal de Las Fuentes,No_Alcohol_Served,closed,Jiutepec,Mexico,informal,?,f,22.122991749999997,-100.8445762,Restaurant Bar Coty y Pablo,none,low,none,Morelos,?,?,39,1
professional,family,medium,orange,formal,casual drinker,1.79,?,retro,22.078728499999755,-99.201616,single,hunter-ostentatious,none,False,public,79,familiar,completely,?,Full_Bar,closed,?,?,informal,?,f,22.122991749999997,-100.8445762,Rincon del Bife,variety,high,section,?,?,?,34,1
professional,family,medium,orange,formal,casual drinker,1.79,?,retro,22.078728499999755,-99.201616,single,hunter-ostentatious,none,False,public,79,familiar,no_accessibility,Domingo 10 711 El Empleado,Full_Bar,closed,Cuernavaca,Mexico,informal,?,f,22.122991749999997,-100.8445762,Restaurant and Bar and Clothesline Carlos N Charlies,none,high,section,Morelos,carlosandcharlies.com,62250,34,0
student,solitary,low,green,informal,abstemious,1.45,?,technology,22.078728499999755,-99.157104,single,thrifty-protector,Catholic,False,public,45,familiar,partially,Paseo de las Fuentes,Wine-Beer,open,Jiutepec,?,casual,?,f,22.122991749999997,-100.8445762,Restaurant Familiar El Chino,variety,medium,permitted,Morelos,?,?,39,0
student,friends,medium,black,formal,casual drinker,1.65,independent,eco-friendly,22.078728499999755,-99.067106,single,hard-worker,Christian,False,public,40,familiar,no_accessibility,Rio Mayo 17 Vista Hermosa,No_Alcohol_Served,closed,Cuernavaca,Mexico,informal,?,t,22.122991749999997,-100.8445762,Subway,none,low,not permitted,Morelos,?,62290,35,1
student,friends,medium,black,formal,casual drinker,1.65,independent,eco-friendly,22.078728499999755,-99.067106,single,hard-worker,Christian,False,public,40,familiar,no_accessibility,Lomas del Mirador,Wine-Beer,closed,Cuernavaca,Mexico,informal,?,t,22.122991749999997,-100.8445762,Sanborns Casa Piedra,Internet,medium,only at bar,Morelos,?,?,35,1
student,solitary,low,green,informal,abstemious,1.45,?,technology,22.078728499999755,-99.157104,single,thrifty-protector,Catholic,False,public,45,familiar,no_accessibility,40 Norte Civac 1RA. Seccion,No_Alcohol_Served,closed,Jiutepec,Mexico,informal,?,f,22.122991749999997,-100.8445762,Giovannis,none,low,none,Morelos,?,?,39,0
student,friends,medium,black,formal,casual drinker,1.65,independent,eco-friendly,22.078728499999755,-99.067106,single,hard-worker,Christian,False,public,40,familiar,no_accessibility,Federal Mexico - Acapulco 10 3 de Mayo,No_Alcohol_Served,closed,Cuernavaca,Mexico,informal,?,f,22.122991749999997,-100.8445762,Restaurant los Pinos,none,medium,none,Morelos,?,62790,35,1
student,friends,medium,black,formal,casual drinker,1.65,independent,eco-friendly,22.078728499999755,-99.067106,single,hard-worker,Christian,False,public,40,familiar,completely,Emiliano Zapata No. 825 Tlaltenongo,Wine-Beer,closed,Cuernavaca,Mexico,informal,?,t,22.122991749999997,-100.8445762,Vips,none,medium,none,Morelos,?,62170,35,1
student,friends,medium,black,formal,casual drinker,1.65,independent,eco-friendly,22.078728499999755,-99.067106,single,hard-worker,Christian,False,public,40,familiar,partially,avenida salvador montiel,No_Alcohol_Served,closed,cuernavaca,mexico,casual,?,t,22.122991749999997,-100.8445762,Mariscos Tia Licha,none,medium,not permitted,morelos,?,62320,35,1
student,friends,medium,black,formal,casual drinker,1.65,independent,eco-friendly,22.078728499999755,-99.067106,single,hard-worker,Christian,False,public,40,familiar,no_accessibility,?,No_Alcohol_Served,closed,?,?,informal,?,f,22.122991749999997,-100.8445762,Log Yin,none,low,none,?,?,?,35,1
student,family,medium,orange,no preference,abstemious,1.57,independent,none,22.078728499999755,-99.114979,single,hard-worker,none,False,car owner,60,familiar,no_accessibility,Domingo 10 711 El Empleado,Full_Bar,closed,Cuernavaca,Mexico,informal,?,f,22.122991749999997,-100.8445762,Restaurant and Bar and Clothesline Carlos N Charlies,none,high,section,Morelos,carlosandcharlies.com,62250,34,0
student,family,medium,orange,no preference,abstemious,1.57,independent,none,22.078728499999755,-99.114979,single,hard-worker,none,False,car owner,60,familiar,no_accessibility,Ricardo Linares 107,Wine-Beer,closed,Cuernavaca,Mexico,formal,?,f,22.122991749999997,-100.8445762,Restaurant Las Mananitas,none,high,none,Morelos,lasmananitas.com.mx,?,34,1
student,family,medium,orange,no preference,abstemious,1.57,independent,none,22.078728499999755,-99.114979,single,hard-worker,none,False,car owner,60,familiar,no_accessibility,Himno nacional esq. Blvd. Juarez,Wine-Beer,closed,Cuernavaca,Mexico,informal,?,f,22.122991749999997,-100.8445762,Mikasa,none,medium,none,Morelos,?,?,34,0
student,family,medium,orange,no preference,abstemious,1.57,independent,none,22.078728499999755,-99.114979,single,hard-worker,none,False,car owner,60,familiar,partially,Paseo de las Fuentes,Wine-Beer,open,Jiutepec,?,casual,?,f,22.122991749999997,-100.8445762,Restaurant Familiar El Chino,variety,medium,permitted,Morelos,?,?,34,0
student,family,medium,orange,no preference,abstemious,1.57,independent,none,22.078728499999755,-99.114979,single,hard-worker,none,False,car owner,60,familiar,no_accessibility,Rio Mayo 17 Vista Hermosa,No_Alcohol_Served,closed,Cuernavaca,Mexico,informal,?,t,22.122991749999997,-100.8445762,Subway,none,low,not permitted,Morelos,?,62290,34,1
student,family,medium,orange,no preference,abstemious,1.57,independent,none,22.078728499999755,-99.114979,single,hard-worker,none,False,car owner,60,familiar,completely,Emiliano Zapata No. 825 Tlaltenongo,Wine-Beer,closed,Cuernavaca,Mexico,informal,?,t,22.122991749999997,-100.8445762,Vips,none,medium,none,Morelos,?,62170,34,1
student,family,medium,orange,no preference,abstemious,1.57,independent,none,22.078728499999755,-99.114979,single,hard-worker,none,False,car owner,60,familiar,completely,?,Full_Bar,closed,?,?,informal,?,f,22.122991749999997,-100.8445762,Rincon del Bife,variety,high,section,?,?,?,34,0
student,family,medium,orange,no preference,abstemious,1.57,independent,none,22.078728499999755,-99.114979,single,hard-worker,none,False,car owner,60,familiar,no_accessibility,La Pradera,Wine-Beer,closed,Cuernavaca,Mexico,casual,?,f,22.122991749999997,-100.8445762,Restaurant Teely,none,high,section,Morelos,?,?,34,0
student,family,medium,orange,no preference,abstemious,1.57,independent,none,22.078728499999755,-99.114979,single,hard-worker,none,False,car owner,60,familiar,completely,Paseo de Las Fuentes 24 Pedregal de Las Fuentes,No_Alcohol_Served,closed,Jiutepec,Mexico,informal,?,f,22.122991749999997,-100.8445762,Restaurant Bar Coty y Pablo,none,low,none,Morelos,?,?,34,0
student,friends,medium,black,informal,casual drinker,1.68,independent,technology,22.078728499999755,-99.228172,single,thrifty-protector,none,True,public,60,familiar,no_accessibility,Rio Mayo Colonia Vista Hermosa Esq. Rio Balsas,Wine-Beer,closed,Cuernavaca,Mexico,informal,?,f,22.122991749999997,-100.8445762,Chilis Cuernavaca,none,medium,none,Morelos,chilis.com.mx,62290,38,0
student,family,medium,red,no preference,casual drinker,1.54,independent,eco-friendly,22.078728499999755,-99.2120329999999,single,thrifty-protector,Christian,False,public,50,familiar,no_accessibility,69 Tres De Mayo,No_Alcohol_Served,closed,Cuernavaca,Mexico,informal,?,f,22.122991749999997,-100.8445762,Arrachela Grill,none,medium,none,Morelos,?,?,41,0
student,family,medium,red,no preference,casual drinker,1.54,independent,eco-friendly,22.078728499999755,-99.2120329999999,single,thrifty-protector,Christian,False,public,50,familiar,no_accessibility,Emiliano Zapata Col. Tres de Mayo,Wine-Beer,open,Cuernavaca,?,informal,?,f,22.122991749999997,-100.8445762,El cotorreo,none,low,permitted,Morelos,?,?,41,1
student,family,medium,red,no preference,casual drinker,1.54,independent,eco-friendly,22.078728499999755,-99.2120329999999,single,thrifty-protector,Christian,False,public,50,quiet,no_accessibility,Interior Internado Palmira SN,No_Alcohol_Served,closed,Cuernavaca,Mexico,informal,?,f,22.122991749999997,-100.8445762,Cafeteria cenidet,none,low,not permitted,Morelos,www.cenidet.edu.mx,?,41,0
student,family,medium,red,formal,abstemious,1.55,independent,technology,22.23712450000015,-99.133,single,hunter-ostentatious,Catholic,False,public,49,familiar,completely,?,No_Alcohol_Served,closed,?,?,informal,?,f,22.17655535,-100.8445762,cafe ambar,none,low,none,?,?,?,36,0
student,family,medium,red,formal,abstemious,1.55,independent,technology,22.23712450000015,-99.133,single,hunter-ostentatious,Catholic,False,public,49,familiar,no_accessibility,Zaragoza entre Francisco Zarco y Lopez Velarde,No_Alcohol_Served,closed,Cd. Victoria,Mexico,informal,?,t,22.17655535,-100.8445762,Gorditas Dona Tota,none,medium,not permitted,Tamaulipas,?,?,36,0
student,family,medium,red,formal,abstemious,1.55,independent,technology,22.23712450000015,-99.133,single,hunter-ostentatious,Catholic,False,public,49,familiar,completely,16 de Septiembre,No_Alcohol_Served,closed,victoria,?,informal,?,f,22.17655535,-100.8445762,Carnitas Mata  Calle 16 de Septiembre,none,low,none,tamaulipas,?,?,36,0
student,family,medium,red,formal,abstemious,1.55,independent,technology,22.23712450000015,-99.133,single,hunter-ostentatious,Catholic,False,public,49,familiar,completely,?,No_Alcohol_Served,closed,victoria,mexico,informal,?,f,22.17655535,-100.8445762,TACOS CORRECAMINOS,none,low,none,tamaulipas,?,?,36,1
student,friends,low,blue,informal,casual drinker,1.79,independent,none,22.23712450000015,-99.166589,single,hard-worker,Catholic,False,car owner,97,familiar,completely,?,No_Alcohol_Served,open,Ciudad Victoria,Mexico,informal,?,f,22.17655535,-100.8445762,Carreton de Flautas y Migadas,none,low,permitted,Tamaulipas,?,?,37,0
student,friends,low,blue,informal,casual drinker,1.79,independent,none,22.23712450000015,-99.166589,single,hard-worker,Catholic,False,car owner,97,familiar,completely,?,No_Alcohol_Served,closed,Ciudad Victoria,Mexico,informal,?,t,22.17655535,-100.8445762,Little Cesarz,none,medium,not permitted,Tamaulipas,?,?,37,1
student,friends,low,white,formal,social drinker,1.82,independent,variety,22.23712450000015,-99.163397,single,hard-worker,Catholic,True,car owner,80,familiar,completely,?,No_Alcohol_Served,closed,victoria,mexico,informal,?,f,22.17655535,-100.8445762,TACOS EL GUERO,none,low,none,tamaulipas,?,?,38,0
student,friends,low,white,formal,social drinker,1.82,independent,variety,22.23712450000015,-99.163397,single,hard-worker,Catholic,True,car owner,80,familiar,completely,Emilio Portes Gil,No_Alcohol_Served,closed,victoria,?,informal,?,f,22.17655535,-100.8445762,carnitas mata calle Emilio Portes Gil,none,low,none,tamaulipas,?,?,38,1
student,friends,low,white,formal,social drinker,1.82,independent,variety,22.23712450000015,-99.163397,single,hard-worker,Catholic,True,car owner,80,familiar,completely,?,No_Alcohol_Served,closed,Ciudad Victoria,Mexico,informal,?,t,22.17655535,-100.8445762,Little Cesarz,none,medium,not permitted,Tamaulipas,?,?,38,0
student,friends,low,white,formal,social drinker,1.82,independent,variety,22.23712450000015,-99.163397,single,hard-worker,Catholic,True,car owner,80,quiet,completely,cd. mier,No_Alcohol_Served,open,victoria,Mexico,informal,?,t,22.17655535,-100.8445762,Hamburguesas La perica,none,low,permitted,Tamaulipas,?,?,38,1
student,family,medium,red,formal,casual drinker,1.78,independent,eco-friendly,22.23712450000015,-99.164357,single,conformist,Catholic,False,public,80,familiar,completely,Emilio Portes Gil,No_Alcohol_Served,closed,victoria,?,informal,?,f,22.17655535,-100.8445762,carnitas mata calle Emilio Portes Gil,none,low,none,tamaulipas,?,?,37,1
